Commodity,District,Region,Year,Month,Month_Name,Quarter,Season,Avg_Monthly_Price,Date
Sorghum White,Pader,Northern,2025,12,Dec,Q4,Post-Harvest,883,01/12/2025
Sorghum White,Soroti,Eastern,2024,1,Jan,Q1,Post-Harvest,1027,01/01/2024
Sorghum White,Soroti,Eastern,2024,2,Feb,Q1,Post-Harvest,1068,01/02/2024
Sorghum White,Soroti,Eastern,2024,3,Mar,Q1,Lean Season,1099,01/03/2024
Sorghum White,Soroti,Eastern,2024,4,Apr,Q2,Lean Season,1129,01/04/2024
Sorghum White,Soroti,Eastern,2024,5,May,Q2,Lean Season,1183,01/05/2024
Sorghum White,Soroti,Eastern,2024,6,Jun,Q2,Lean Season,1122,01/06/2024
Sorghum White,Soroti,Eastern,2024,7,Jul,Q3,Early Harvest,1062,01/07/2024
Sorghum White,Soroti,Eastern,2024,8,Aug,Q3,Early Harvest,1047,01/08/2024
Sorghum White,Soroti,Eastern,2024,9,Sep,Q3,Early Harvest,980,01/09/2024
Sorghum White,Soroti,Eastern,2024,10,Oct,Q4,Peak Lean,880,01/10/2024
Sorghum White,Soroti,Eastern,2024,11,Nov,Q4,Post-Harvest,855,01/11/2024
Sorghum White,Soroti,Eastern,2024,12,Dec,Q4,Post-Harvest,941,01/12/2024
Sorghum White,Soroti,Eastern,2025,1,Jan,Q1,Post-Harvest,1090,01/01/2025
Sorghum White,Soroti,Eastern,2025,2,Feb,Q1,Post-Harvest,1136,01/02/2025
Sorghum White,Soroti,Eastern,2025,3,Mar,Q1,Lean Season,1190,01/03/2025
Sorghum White,Soroti,Eastern,2025,4,Apr,Q2,Lean Season,1222,01/04/2025
Sorghum White,Soroti,Eastern,2025,5,May,Q2,Lean Season,1248,01/05/2025
Sorghum White,Soroti,Eastern,2025,6,Jun,Q2,Lean Season,1191,01/06/2025
Sorghum White,Soroti,Eastern,2025,7,Jul,Q3,Early Harvest,1134,01/07/2025
Sorghum White,Soroti,Eastern,2025,8,Aug,Q3,Early Harvest,1103,01/08/2025
Sorghum White,Soroti,Eastern,2025,9,Sep,Q3,Early Harvest,1049,01/09/2025
Sorghum White,Soroti,Eastern,2025,10,Oct,Q4,Peak Lean,938,01/10/2025
Sorghum White,Soroti,Eastern,2025,11,Nov,Q4,Post-Harvest,889,01/11/2025
Sorghum White,Soroti,Eastern,2025,12,Dec,Q4,Post-Harvest,1001,01/12/2025
Soya,Kampala,Central,2024,1,Jan,Q1,Post-Harvest,2063.2,01/01/2024
Soya,Natete,Central,2024,1,Jan,Q1,Post-Harvest,1961.7,01/01/2024
Soya,Luwero,Central,2024,1,Jan,Q1,Post-Harvest,1777.6,01/01/2024
Soya,Kayunga,Central,2024,1,Jan,Q1,Post-Harvest,1739.8,01/01/2024
Soya,Gomba,Central,2024,1,Jan,Q1,Post-Harvest,1660.7,01/01/2024
Soya,Mubende,Western,2024,1,Jan,Q1,Post-Harvest,1781.3,01/01/2024
Soya,Hoima,Western,2024,1,Jan,Q1,Post-Harvest,1830.6,01/01/2024
Soya,Masindi,Western,2024,1,Jan,Q1,Post-Harvest,1796.2,01/01/2024
Soya,Kibaale,Western,2024,1,Jan,Q1,Post-Harvest,1686.4,01/01/2024
Soya,Kyegegwa,Western,2024,1,Jan,Q1,Post-Harvest,1706.5,01/01/2024
Soya,Kasese,Western,2024,1,Jan,Q1,Post-Harvest,1753.5,01/01/2024
Soya,Mutukula,Western,2024,1,Jan,Q1,Post-Harvest,1930.6,01/01/2024
Soya,Gulu,Northern,2024,1,Jan,Q1,Post-Harvest,1706.5,01/01/2024
Soya,Lira,Northern,2024,1,Jan,Q1,Post-Harvest,1640.1,01/01/2024
Soya,Kiryadongo,Northern,2024,1,Jan,Q1,Post-Harvest,1584,01/01/2024
Soya,Bweyale,Northern,2024,1,Jan,Q1,Post-Harvest,1557.8,01/01/2024
Soya,Nwoya,Northern,2024,1,Jan,Q1,Post-Harvest,1595.2,01/01/2024
Soya,Alebtong,Northern,2024,1,Jan,Q1,Post-Harvest,1553.1,01/01/2024
Soya,Pader,Northern,2024,1,Jan,Q1,Post-Harvest,1537.5,01/01/2024
Soya,Kitgum,Northern,2024,1,Jan,Q1,Post-Harvest,1522.6,01/01/2024
Soya,Mbale,Eastern,2024,1,Jan,Q1,Post-Harvest,1806.5,01/01/2024
Soya,Jinja,Eastern,2024,1,Jan,Q1,Post-Harvest,1930.5,01/01/2024
Soya,Busia,Eastern,2024,1,Jan,Q1,Post-Harvest,1774.6,01/01/2024
Soya,Soroti,Eastern,2024,1,Jan,Q1,Post-Harvest,1706.3,01/01/2024
Soya,Kampala,Central,2024,2,Feb,Q1,Post-Harvest,2004.1,01/02/2024
Soya,Natete,Central,2024,2,Feb,Q1,Post-Harvest,1912.7,01/02/2024
Soya,Luwero,Central,2024,2,Feb,Q1,Post-Harvest,1741.9,01/02/2024
Soya,Kayunga,Central,2024,2,Feb,Q1,Post-Harvest,1702.2,01/02/2024
Soya,Gomba,Central,2024,2,Feb,Q1,Post-Harvest,1628.1,01/02/2024
Soya,Mubende,Western,2024,2,Feb,Q1,Post-Harvest,1744.1,01/02/2024
Soya,Hoima,Western,2024,2,Feb,Q1,Post-Harvest,1800.1,01/02/2024
Soya,Masindi,Western,2024,2,Feb,Q1,Post-Harvest,1764.7,01/02/2024
Soya,Kibaale,Western,2024,2,Feb,Q1,Post-Harvest,1655.1,01/02/2024
Soya,Kyegegwa,Western,2024,2,Feb,Q1,Post-Harvest,1661,01/02/2024
Soya,Kasese,Western,2024,2,Feb,Q1,Post-Harvest,1718.4,01/02/2024
Soya,Mutukula,Western,2024,2,Feb,Q1,Post-Harvest,1882.4,01/02/2024
Soya,Gulu,Northern,2024,2,Feb,Q1,Post-Harvest,1665.4,01/02/2024
Soya,Lira,Northern,2024,2,Feb,Q1,Post-Harvest,1598.8,01/02/2024
Soya,Kiryadongo,Northern,2024,2,Feb,Q1,Post-Harvest,1557.4,01/02/2024
Soya,Bweyale,Northern,2024,2,Feb,Q1,Post-Harvest,1530.4,01/02/2024
Soya,Nwoya,Northern,2024,2,Feb,Q1,Post-Harvest,1565.6,01/02/2024
Soya,Alebtong,Northern,2024,2,Feb,Q1,Post-Harvest,1520.8,01/02/2024
Soya,Pader,Northern,2024,2,Feb,Q1,Post-Harvest,1505.1,01/02/2024
Soya,Kitgum,Northern,2024,2,Feb,Q1,Post-Harvest,1488.8,01/02/2024
Soya,Mbale,Eastern,2024,2,Feb,Q1,Post-Harvest,1771.8,01/02/2024
Soya,Jinja,Eastern,2024,2,Feb,Q1,Post-Harvest,1885.7,01/02/2024
Soya,Busia,Eastern,2024,2,Feb,Q1,Post-Harvest,1737.9,01/02/2024
Soya,Soroti,Eastern,2024,2,Feb,Q1,Post-Harvest,1670.2,01/02/2024
Soya,Kampala,Central,2024,3,Mar,Q1,Lean Season,2032.3,01/03/2024
Soya,Natete,Central,2024,3,Mar,Q1,Lean Season,1946.3,01/03/2024
Soya,Luwero,Central,2024,3,Mar,Q1,Lean Season,1766.8,01/03/2024
Soya,Kayunga,Central,2024,3,Mar,Q1,Lean Season,1731.3,01/03/2024
Soya,Gomba,Central,2024,3,Mar,Q1,Lean Season,1652.9,01/03/2024
Soya,Mubende,Western,2024,3,Mar,Q1,Lean Season,1757.3,01/03/2024
Soya,Hoima,Western,2024,3,Mar,Q1,Lean Season,1813.3,01/03/2024
Soya,Masindi,Western,2024,3,Mar,Q1,Lean Season,1777,01/03/2024
Soya,Kibaale,Western,2024,3,Mar,Q1,Lean Season,1665.5,01/03/2024
Soya,Kyegegwa,Western,2024,3,Mar,Q1,Lean Season,1688.8,01/03/2024
Soya,Kasese,Western,2024,3,Mar,Q1,Lean Season,1732.8,01/03/2024
Soya,Mutukula,Western,2024,3,Mar,Q1,Lean Season,1899.6,01/03/2024
Soya,Gulu,Northern,2024,3,Mar,Q1,Lean Season,1684.6,01/03/2024
Soya,Lira,Northern,2024,3,Mar,Q1,Lean Season,1611.7,01/03/2024
Soya,Kiryadongo,Northern,2024,3,Mar,Q1,Lean Season,1578.3,01/03/2024
Soya,Bweyale,Northern,2024,3,Mar,Q1,Lean Season,1535,01/03/2024
Soya,Nwoya,Northern,2024,3,Mar,Q1,Lean Season,1573.4,01/03/2024
Soya,Alebtong,Northern,2024,3,Mar,Q1,Lean Season,1539.6,01/03/2024
Soya,Pader,Northern,2024,3,Mar,Q1,Lean Season,1530.1,01/03/2024
Soya,Kitgum,Northern,2024,3,Mar,Q1,Lean Season,1512.3,01/03/2024
Soya,Mbale,Eastern,2024,3,Mar,Q1,Lean Season,1805.5,01/03/2024
Soya,Jinja,Eastern,2024,3,Mar,Q1,Lean Season,1900.9,01/03/2024
Soya,Busia,Eastern,2024,3,Mar,Q1,Lean Season,1762.2,01/03/2024
Soya,Soroti,Eastern,2024,3,Mar,Q1,Lean Season,1677.5,01/03/2024
Soya,Kampala,Central,2024,4,Apr,Q2,Lean Season,2102.3,01/04/2024
Soya,Natete,Central,2024,4,Apr,Q2,Lean Season,2011.4,01/04/2024
Soya,Luwero,Central,2024,4,Apr,Q2,Lean Season,1808.9,01/04/2024
Soya,Kayunga,Central,2024,4,Apr,Q2,Lean Season,1781.6,01/04/2024
Soya,Gomba,Central,2024,4,Apr,Q2,Lean Season,1706.3,01/04/2024
Soya,Mubende,Western,2024,4,Apr,Q2,Lean Season,1825.8,01/04/2024
Soya,Hoima,Western,2024,4,Apr,Q2,Lean Season,1867,01/04/2024
Soya,Masindi,Western,2024,4,Apr,Q2,Lean Season,1832.5,01/04/2024
Soya,Kibaale,Western,2024,4,Apr,Q2,Lean Season,1723.7,01/04/2024
Soya,Kyegegwa,Western,2024,4,Apr,Q2,Lean Season,1747.5,01/04/2024
Soya,Kasese,Western,2024,4,Apr,Q2,Lean Season,1805.1,01/04/2024
Soya,Mutukula,Western,2024,4,Apr,Q2,Lean Season,1967.9,01/04/2024
Soya,Gulu,Northern,2024,4,Apr,Q2,Lean Season,1734.9,01/04/2024
Soya,Lira,Northern,2024,4,Apr,Q2,Lean Season,1659.5,01/04/2024
Soya,Kiryadongo,Northern,2024,4,Apr,Q2,Lean Season,1632,01/04/2024
Soya,Bweyale,Northern,2024,4,Apr,Q2,Lean Season,1585.5,01/04/2024
Soya,Nwoya,Northern,2024,4,Apr,Q2,Lean Season,1626,01/04/2024
Soya,Alebtong,Northern,2024,4,Apr,Q2,Lean Season,1586.3,01/04/2024
Soya,Pader,Northern,2024,4,Apr,Q2,Lean Season,1570.2,01/04/2024
Soya,Kitgum,Northern,2024,4,Apr,Q2,Lean Season,1554.6,01/04/2024
Soya,Mbale,Eastern,2024,4,Apr,Q2,Lean Season,1856,01/04/2024
Soya,Jinja,Eastern,2024,4,Apr,Q2,Lean Season,1960.9,01/04/2024
Soya,Busia,Eastern,2024,4,Apr,Q2,Lean Season,1824.1,01/04/2024
Soya,Soroti,Eastern,2024,4,Apr,Q2,Lean Season,1741.9,01/04/2024
Soya,Kampala,Central,2024,5,May,Q2,Lean Season,2182,01/05/2024
Soya,Natete,Central,2024,5,May,Q2,Lean Season,2089.2,01/05/2024
Soya,Luwero,Central,2024,5,May,Q2,Lean Season,1893.7,01/05/2024
Soya,Kayunga,Central,2024,5,May,Q2,Lean Season,1850.4,01/05/2024
Soya,Gomba,Central,2024,5,May,Q2,Lean Season,1770,01/05/2024
Soya,Mubende,Western,2024,5,May,Q2,Lean Season,1890.1,01/05/2024
Soya,Hoima,Western,2024,5,May,Q2,Lean Season,1953.1,01/05/2024
Soya,Masindi,Western,2024,5,May,Q2,Lean Season,1907.2,01/05/2024
Soya,Kibaale,Western,2024,5,May,Q2,Lean Season,1794.8,01/05/2024
Soya,Kyegegwa,Western,2024,5,May,Q2,Lean Season,1810.2,01/05/2024
Soya,Kasese,Western,2024,5,May,Q2,Lean Season,1878.1,01/05/2024
Soya,Mutukula,Western,2024,5,May,Q2,Lean Season,2045.3,01/05/2024
Soya,Gulu,Northern,2024,5,May,Q2,Lean Season,1808.8,01/05/2024
Soya,Lira,Northern,2024,5,May,Q2,Lean Season,1731,01/05/2024
Soya,Kiryadongo,Northern,2024,5,May,Q2,Lean Season,1703.5,01/05/2024
Soya,Bweyale,Northern,2024,5,May,Q2,Lean Season,1657.1,01/05/2024
Soya,Nwoya,Northern,2024,5,May,Q2,Lean Season,1694.6,01/05/2024
Soya,Alebtong,Northern,2024,5,May,Q2,Lean Season,1653.5,01/05/2024
Soya,Pader,Northern,2024,5,May,Q2,Lean Season,1645,01/05/2024
Soya,Kitgum,Northern,2024,5,May,Q2,Lean Season,1613.8,01/05/2024
Soya,Mbale,Eastern,2024,5,May,Q2,Lean Season,1934.8,01/05/2024
Soya,Jinja,Eastern,2024,5,May,Q2,Lean Season,2049,01/05/2024
Soya,Busia,Eastern,2024,5,May,Q2,Lean Season,1880.7,01/05/2024
Soya,Soroti,Eastern,2024,5,May,Q2,Lean Season,1816.5,01/05/2024
Soya,Kampala,Central,2024,6,Jun,Q2,Lean Season,2309.7,01/06/2024
Soya,Natete,Central,2024,6,Jun,Q2,Lean Season,2207.7,01/06/2024
Soya,Luwero,Central,2024,6,Jun,Q2,Lean Season,2005.8,01/06/2024
Soya,Kayunga,Central,2024,6,Jun,Q2,Lean Season,1964.9,01/06/2024
Soya,Gomba,Central,2024,6,Jun,Q2,Lean Season,1881.4,01/06/2024
Soya,Mubende,Western,2024,6,Jun,Q2,Lean Season,2006.5,01/06/2024
Soya,Hoima,Western,2024,6,Jun,Q2,Lean Season,2068.3,01/06/2024
Soya,Masindi,Western,2024,6,Jun,Q2,Lean Season,2024.9,01/06/2024
Soya,Kibaale,Western,2024,6,Jun,Q2,Lean Season,1893.6,01/06/2024
Soya,Kyegegwa,Western,2024,6,Jun,Q2,Lean Season,1914.2,01/06/2024
Soya,Kasese,Western,2024,6,Jun,Q2,Lean Season,1983,01/06/2024
Soya,Mutukula,Western,2024,6,Jun,Q2,Lean Season,2174.1,01/06/2024
Soya,Gulu,Northern,2024,6,Jun,Q2,Lean Season,1931.7,01/06/2024
Soya,Lira,Northern,2024,6,Jun,Q2,Lean Season,1841,01/06/2024
Soya,Kiryadongo,Northern,2024,6,Jun,Q2,Lean Season,1788.4,01/06/2024
Soya,Bweyale,Northern,2024,6,Jun,Q2,Lean Season,1753.3,01/06/2024
Soya,Nwoya,Northern,2024,6,Jun,Q2,Lean Season,1798,01/06/2024
Soya,Alebtong,Northern,2024,6,Jun,Q2,Lean Season,1763.6,01/06/2024
Soya,Pader,Northern,2024,6,Jun,Q2,Lean Season,1744.7,01/06/2024
Soya,Kitgum,Northern,2024,6,Jun,Q2,Lean Season,1717.2,01/06/2024
Soya,Mbale,Eastern,2024,6,Jun,Q2,Lean Season,2046.5,01/06/2024
Soya,Jinja,Eastern,2024,6,Jun,Q2,Lean Season,2158.5,01/06/2024
Soya,Busia,Eastern,2024,6,Jun,Q2,Lean Season,2008.5,01/06/2024
Soya,Soroti,Eastern,2024,6,Jun,Q2,Lean Season,1932.6,01/06/2024
Soya,Kampala,Central,2024,7,Jul,Q3,Lean Season,2447.9,01/07/2024
Soya,Natete,Central,2024,7,Jul,Q3,Lean Season,2345.8,01/07/2024
Soya,Luwero,Central,2024,7,Jul,Q3,Lean Season,2113.5,01/07/2024
Soya,Kayunga,Central,2024,7,Jul,Q3,Lean Season,2075,01/07/2024
Soya,Gomba,Central,2024,7,Jul,Q3,Lean Season,1978.6,01/07/2024
Soya,Mubende,Western,2024,7,Jul,Q3,Lean Season,2116,01/07/2024
Soya,Hoima,Western,2024,7,Jul,Q3,Lean Season,2173.9,01/07/2024
Soya,Masindi,Western,2024,7,Jul,Q3,Lean Season,2141.8,01/07/2024
Soya,Kibaale,Western,2024,7,Jul,Q3,Lean Season,2011.7,01/07/2024
Soya,Kyegegwa,Western,2024,7,Jul,Q3,Lean Season,2030.8,01/07/2024
Soya,Kasese,Western,2024,7,Jul,Q3,Lean Season,2097.2,01/07/2024
Soya,Mutukula,Western,2024,7,Jul,Q3,Lean Season,2292,01/07/2024
Soya,Gulu,Northern,2024,7,Jul,Q3,Lean Season,2041.4,01/07/2024
Soya,Lira,Northern,2024,7,Jul,Q3,Lean Season,1944,01/07/2024
Soya,Kiryadongo,Northern,2024,7,Jul,Q3,Lean Season,1891,01/07/2024
Soya,Bweyale,Northern,2024,7,Jul,Q3,Lean Season,1865.1,01/07/2024
Soya,Nwoya,Northern,2024,7,Jul,Q3,Lean Season,1900.1,01/07/2024
Soya,Alebtong,Northern,2024,7,Jul,Q3,Lean Season,1856.4,01/07/2024
Soya,Pader,Northern,2024,7,Jul,Q3,Lean Season,1831.6,01/07/2024
Soya,Kitgum,Northern,2024,7,Jul,Q3,Lean Season,1815,01/07/2024
Soya,Mbale,Eastern,2024,7,Jul,Q3,Lean Season,2160.3,01/07/2024
Soya,Jinja,Eastern,2024,7,Jul,Q3,Lean Season,2298,01/07/2024
Soya,Busia,Eastern,2024,7,Jul,Q3,Lean Season,2116.1,01/07/2024
Soya,Soroti,Eastern,2024,7,Jul,Q3,Lean Season,2034,01/07/2024
Soya,Kampala,Central,2024,8,Aug,Q3,Lean Season,2517.2,01/08/2024
Soya,Natete,Central,2024,8,Aug,Q3,Lean Season,2397.1,01/08/2024
Soya,Luwero,Central,2024,8,Aug,Q3,Lean Season,2177.7,01/08/2024
Soya,Kayunga,Central,2024,8,Aug,Q3,Lean Season,2134.3,01/08/2024
Soya,Gomba,Central,2024,8,Aug,Q3,Lean Season,2042.1,01/08/2024
Soya,Mubende,Western,2024,8,Aug,Q3,Lean Season,2171.6,01/08/2024
Soya,Hoima,Western,2024,8,Aug,Q3,Lean Season,2243.8,01/08/2024
Soya,Masindi,Western,2024,8,Aug,Q3,Lean Season,2202.9,01/08/2024
Soya,Kibaale,Western,2024,8,Aug,Q3,Lean Season,2064.8,01/08/2024
Soya,Kyegegwa,Western,2024,8,Aug,Q3,Lean Season,2084.1,01/08/2024
Soya,Kasese,Western,2024,8,Aug,Q3,Lean Season,2155.7,01/08/2024
Soya,Mutukula,Western,2024,8,Aug,Q3,Lean Season,2353.7,01/08/2024
Soya,Gulu,Northern,2024,8,Aug,Q3,Lean Season,2087.6,01/08/2024
Soya,Lira,Northern,2024,8,Aug,Q3,Lean Season,1996.2,01/08/2024
Soya,Kiryadongo,Northern,2024,8,Aug,Q3,Lean Season,1951,01/08/2024
Soya,Bweyale,Northern,2024,8,Aug,Q3,Lean Season,1920.6,01/08/2024
Soya,Nwoya,Northern,2024,8,Aug,Q3,Lean Season,1944.9,01/08/2024
Soya,Alebtong,Northern,2024,8,Aug,Q3,Lean Season,1904.7,01/08/2024
Soya,Pader,Northern,2024,8,Aug,Q3,Lean Season,1883.4,01/08/2024
Soya,Kitgum,Northern,2024,8,Aug,Q3,Lean Season,1865.6,01/08/2024
Soya,Mbale,Eastern,2024,8,Aug,Q3,Lean Season,2213.8,01/08/2024
Soya,Jinja,Eastern,2024,8,Aug,Q3,Lean Season,2349,01/08/2024
Soya,Busia,Eastern,2024,8,Aug,Q3,Lean Season,2179.9,01/08/2024
Soya,Soroti,Eastern,2024,8,Aug,Q3,Lean Season,2076.6,01/08/2024
Soya,Kampala,Central,2024,9,Sep,Q3,Post-Harvest,2398.8,01/09/2024
Soya,Natete,Central,2024,9,Sep,Q3,Post-Harvest,2294.4,01/09/2024
Soya,Luwero,Central,2024,9,Sep,Q3,Post-Harvest,2075.6,01/09/2024
Soya,Kayunga,Central,2024,9,Sep,Q3,Post-Harvest,2036.2,01/09/2024
Soya,Gomba,Central,2024,9,Sep,Q3,Post-Harvest,1945.4,01/09/2024
Soya,Mubende,Western,2024,9,Sep,Q3,Post-Harvest,2081.3,01/09/2024
Soya,Hoima,Western,2024,9,Sep,Q3,Post-Harvest,2147.9,01/09/2024
Soya,Masindi,Western,2024,9,Sep,Q3,Post-Harvest,2104.5,01/09/2024
Soya,Kibaale,Western,2024,9,Sep,Q3,Post-Harvest,1979.2,01/09/2024
Soya,Kyegegwa,Western,2024,9,Sep,Q3,Post-Harvest,1980.9,01/09/2024
Soya,Kasese,Western,2024,9,Sep,Q3,Post-Harvest,2053.5,01/09/2024
Soya,Mutukula,Western,2024,9,Sep,Q3,Post-Harvest,2249.1,01/09/2024
Soya,Gulu,Northern,2024,9,Sep,Q3,Post-Harvest,2001.9,01/09/2024
Soya,Lira,Northern,2024,9,Sep,Q3,Post-Harvest,1905.1,01/09/2024
Soya,Kiryadongo,Northern,2024,9,Sep,Q3,Post-Harvest,1861.3,01/09/2024
Soya,Bweyale,Northern,2024,9,Sep,Q3,Post-Harvest,1824.5,01/09/2024
Soya,Nwoya,Northern,2024,9,Sep,Q3,Post-Harvest,1863.7,01/09/2024
Soya,Alebtong,Northern,2024,9,Sep,Q3,Post-Harvest,1821.1,01/09/2024
Soya,Pader,Northern,2024,9,Sep,Q3,Post-Harvest,1802.5,01/09/2024
Soya,Kitgum,Northern,2024,9,Sep,Q3,Post-Harvest,1775.3,01/09/2024
Soya,Mbale,Eastern,2024,9,Sep,Q3,Post-Harvest,2126.6,01/09/2024
Soya,Jinja,Eastern,2024,9,Sep,Q3,Post-Harvest,2252.3,01/09/2024
Soya,Busia,Eastern,2024,9,Sep,Q3,Post-Harvest,2080.5,01/09/2024
Soya,Soroti,Eastern,2024,9,Sep,Q3,Post-Harvest,1997.3,01/09/2024
Soya,Kampala,Central,2024,10,Oct,Q4,Post-Harvest,2269.5,01/10/2024
Soya,Natete,Central,2024,10,Oct,Q4,Post-Harvest,2173.1,01/10/2024
Soya,Luwero,Central,2024,10,Oct,Q4,Post-Harvest,1971,01/10/2024
Soya,Kayunga,Central,2024,10,Oct,Q4,Post-Harvest,1935.8,01/10/2024
Soya,Gomba,Central,2024,10,Oct,Q4,Post-Harvest,1844.4,01/10/2024
Soya,Mubende,Western,2024,10,Oct,Q4,Post-Harvest,1969.9,01/10/2024
Soya,Hoima,Western,2024,10,Oct,Q4,Post-Harvest,2035,01/10/2024
Soya,Masindi,Western,2024,10,Oct,Q4,Post-Harvest,1987.7,01/10/2024
Soya,Kibaale,Western,2024,10,Oct,Q4,Post-Harvest,1866.1,01/10/2024
Soya,Kyegegwa,Western,2024,10,Oct,Q4,Post-Harvest,1892.8,01/10/2024
Soya,Kasese,Western,2024,10,Oct,Q4,Post-Harvest,1947.6,01/10/2024
Soya,Mutukula,Western,2024,10,Oct,Q4,Post-Harvest,2136.1,01/10/2024
Soya,Gulu,Northern,2024,10,Oct,Q4,Post-Harvest,1884.7,01/10/2024
Soya,Lira,Northern,2024,10,Oct,Q4,Post-Harvest,1809.5,01/10/2024
Soya,Kiryadongo,Northern,2024,10,Oct,Q4,Post-Harvest,1766.8,01/10/2024
Soya,Bweyale,Northern,2024,10,Oct,Q4,Post-Harvest,1728.6,01/10/2024
Soya,Nwoya,Northern,2024,10,Oct,Q4,Post-Harvest,1764.8,01/10/2024
Soya,Alebtong,Northern,2024,10,Oct,Q4,Post-Harvest,1724.1,01/10/2024
Soya,Pader,Northern,2024,10,Oct,Q4,Post-Harvest,1709.9,01/10/2024
Soya,Kitgum,Northern,2024,10,Oct,Q4,Post-Harvest,1676.9,01/10/2024
Soya,Mbale,Eastern,2024,10,Oct,Q4,Post-Harvest,2009.2,01/10/2024
Soya,Jinja,Eastern,2024,10,Oct,Q4,Post-Harvest,2127.3,01/10/2024
Soya,Busia,Eastern,2024,10,Oct,Q4,Post-Harvest,1964.1,01/10/2024
Soya,Soroti,Eastern,2024,10,Oct,Q4,Post-Harvest,1889.2,01/10/2024
Soya,Kampala,Central,2024,11,Nov,Q4,Post-Harvest,2119.1,01/11/2024
Soya,Natete,Central,2024,11,Nov,Q4,Post-Harvest,2021.3,01/11/2024
Soya,Luwero,Central,2024,11,Nov,Q4,Post-Harvest,1840.5,01/11/2024
Soya,Kayunga,Central,2024,11,Nov,Q4,Post-Harvest,1796,01/11/2024
Soya,Gomba,Central,2024,11,Nov,Q4,Post-Harvest,1724.8,01/11/2024
Soya,Mubende,Western,2024,11,Nov,Q4,Post-Harvest,1833,01/11/2024
Soya,Hoima,Western,2024,11,Nov,Q4,Post-Harvest,1888.3,01/11/2024
Soya,Masindi,Western,2024,11,Nov,Q4,Post-Harvest,1847.1,01/11/2024
Soya,Kibaale,Western,2024,11,Nov,Q4,Post-Harvest,1745.2,01/11/2024
Soya,Kyegegwa,Western,2024,11,Nov,Q4,Post-Harvest,1765,01/11/2024
Soya,Kasese,Western,2024,11,Nov,Q4,Post-Harvest,1812.4,01/11/2024
Soya,Mutukula,Western,2024,11,Nov,Q4,Post-Harvest,1986.4,01/11/2024
Soya,Gulu,Northern,2024,11,Nov,Q4,Post-Harvest,1756.9,01/11/2024
Soya,Lira,Northern,2024,11,Nov,Q4,Post-Harvest,1687.3,01/11/2024
Soya,Kiryadongo,Northern,2024,11,Nov,Q4,Post-Harvest,1646.3,01/11/2024
Soya,Bweyale,Northern,2024,11,Nov,Q4,Post-Harvest,1601.3,01/11/2024
Soya,Nwoya,Northern,2024,11,Nov,Q4,Post-Harvest,1639.6,01/11/2024
Soya,Alebtong,Northern,2024,11,Nov,Q4,Post-Harvest,1604.3,01/11/2024
Soya,Pader,Northern,2024,11,Nov,Q4,Post-Harvest,1581.9,01/11/2024
Soya,Kitgum,Northern,2024,11,Nov,Q4,Post-Harvest,1573.4,01/11/2024
Soya,Mbale,Eastern,2024,11,Nov,Q4,Post-Harvest,1871.4,01/11/2024
Soya,Jinja,Eastern,2024,11,Nov,Q4,Post-Harvest,1989.7,01/11/2024
Soya,Busia,Eastern,2024,11,Nov,Q4,Post-Harvest,1829.1,01/11/2024
Soya,Soroti,Eastern,2024,11,Nov,Q4,Post-Harvest,1758.1,01/11/2024
Soya,Kampala,Central,2024,12,Dec,Q4,Post-Harvest,2071.3,01/12/2024
Soya,Natete,Central,2024,12,Dec,Q4,Post-Harvest,1979.6,01/12/2024
Soya,Luwero,Central,2024,12,Dec,Q4,Post-Harvest,1800.1,01/12/2024
Soya,Kayunga,Central,2024,12,Dec,Q4,Post-Harvest,1762.8,01/12/2024
Soya,Gomba,Central,2024,12,Dec,Q4,Post-Harvest,1688.2,01/12/2024
Soya,Mubende,Western,2024,12,Dec,Q4,Post-Harvest,1794.2,01/12/2024
Soya,Hoima,Western,2024,12,Dec,Q4,Post-Harvest,1853.5,01/12/2024
Soya,Masindi,Western,2024,12,Dec,Q4,Post-Harvest,1820.6,01/12/2024
Soya,Kibaale,Western,2024,12,Dec,Q4,Post-Harvest,1705.5,01/12/2024
Soya,Kyegegwa,Western,2024,12,Dec,Q4,Post-Harvest,1718.8,01/12/2024
Soya,Kasese,Western,2024,12,Dec,Q4,Post-Harvest,1779.4,01/12/2024
Soya,Mutukula,Western,2024,12,Dec,Q4,Post-Harvest,1941,01/12/2024
Soya,Gulu,Northern,2024,12,Dec,Q4,Post-Harvest,1729.3,01/12/2024
Soya,Lira,Northern,2024,12,Dec,Q4,Post-Harvest,1649.5,01/12/2024
Soya,Kiryadongo,Northern,2024,12,Dec,Q4,Post-Harvest,1607.1,01/12/2024
Soya,Bweyale,Northern,2024,12,Dec,Q4,Post-Harvest,1579.8,01/12/2024
Soya,Nwoya,Northern,2024,12,Dec,Q4,Post-Harvest,1606.3,01/12/2024
Soya,Alebtong,Northern,2024,12,Dec,Q4,Post-Harvest,1573.9,01/12/2024
Soya,Pader,Northern,2024,12,Dec,Q4,Post-Harvest,1548.1,01/12/2024
Soya,Kitgum,Northern,2024,12,Dec,Q4,Post-Harvest,1534.5,01/12/2024
Soya,Mbale,Eastern,2024,12,Dec,Q4,Post-Harvest,1838.1,01/12/2024
Soya,Jinja,Eastern,2024,12,Dec,Q4,Post-Harvest,1946,01/12/2024
